Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
05:20:00,7.921229E-02,5.145179E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.487835E+03,3.233101E-01,3.354814E+03,5.154744E+03,2.764107E-01,8.007793E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.127875E+03,2.321595E-01,2.398928E+03,4.002418E+03,1.713825E-01,4.891064E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.690702E+02,1.530373E-01,1.593704E+03,2.593019E+03,2.771681E-01,8.022172E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.127875E+03,2.225517E-01,2.291858E+03,3.894145E+03,1.731023E-01,4.923714E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.690702E+02,1.393689E-01,1.441439E+03,2.411071E+03
05:30:00,7.921449E-02,5.145221E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.485115E+03,3.240429E-01,3.365721E+03,5.166131E+03,2.764118E-01,8.007814E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.125814E+03,2.321720E-01,2.401154E+03,4.005240E+03,1.713831E-01,4.891076E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.678472E+02,1.585608E-01,1.656484E+03,2.660488E+03,2.771692E-01,8.022193E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.125814E+03,2.235015E-01,2.304530E+03,3.906289E+03,1.731030E-01,4.923726E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.678472E+02,1.394846E-01,1.443966E+03,2.414008E+03
05:40:00,7.921667E-02,5.145262E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.482396E+03,3.247087E-01,3.375882E+03,5.176720E+03,2.764129E-01,8.007835E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.123752E+03,2.322744E-01,2.404382E+03,4.008925E+03,1.713837E-01,4.891088E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.666241E+02,1.646363E-01,1.725417E+03,2.734502E+03,2.771703E-01,8.022215E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.123752E+03,2.237759E-01,2.309678E+03,3.910075E+03,1.731036E-01,4.923737E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.666241E+02,1.395021E-01,1.445400E+03,2.415436E+03
05:50:00,7.921884E-02,5.145303E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.479676E+03,3.252767E-01,3.384952E+03,5.186129E+03,2.764140E-01,8.007855E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.121690E+03,2.325190E-01,2.409193E+03,4.014284E+03,1.713844E-01,4.891099E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.654011E+02,1.711569E-01,1.799313E+03,2.813568E+03,2.771714E-01,8.022236E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.121690E+03,2.233488E-01,2.307009E+03,3.905215E+03,1.731042E-01,4.923749E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.654011E+02,1.395276E-01,1.446923E+03,2.417223E+03
06:00:00,7.922099E-02,5.145344E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.476956E+03,3.257389E-01,3.392843E+03,5.194266E+03,2.764150E-01,8.007876E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.119629E+03,2.328634E-01,2.415118E+03,4.020682E+03,1.713850E-01,4.891111E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.641781E+02,1.781348E-01,1.878306E+03,2.897871E+03,2.771726E-01,8.022257E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.119629E+03,2.223311E-01,2.297759E+03,3.893084E+03,1.731048E-01,4.923760E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.641781E+02,1.395420E-01,1.448321E+03,2.418913E+03
06:10:00,7.922313E-02,5.145385E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.467437E+03,3.261320E-01,3.406755E+03,5.208520E+03,2.764161E-01,8.007896E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.112413E+03,2.335614E-01,2.430124E+03,4.037099E+03,1.713856E-01,4.891122E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.598974E+02,1.853761E-01,1.963283E+03,2.988016E+03,2.771736E-01,8.022277E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.112413E+03,2.210250E-01,2.290438E+03,3.882899E+03,1.731054E-01,4.923772E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.598974E+02,1.395269E-01,1.452443E+03,2.423210E+03
06:20:00,7.922525E-02,5.145425E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.457918E+03,3.264703E-01,3.420044E+03,5.222113E+03,2.764172E-01,8.007916E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.105197E+03,2.343901E-01,2.446574E+03,4.055056E+03,1.713862E-01,4.891134E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.556168E+02,1.927372E-01,2.049584E+03,3.079107E+03,2.771747E-01,8.022298E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.105197E+03,2.197196E-01,2.283112E+03,3.872959E+03,1.731060E-01,4.923783E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.556168E+02,1.394791E-01,1.456190E+03,2.426940E+03
06:30:00,7.922736E-02,5.145465E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.448399E+03,3.267880E-01,3.433104E+03,5.235464E+03,2.764182E-01,8.007936E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.097981E+03,2.350457E-01,2.461094E+03,4.070349E+03,1.713867E-01,4.891145E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.513362E+02,2.001186E-01,2.136110E+03,3.170039E+03,2.771758E-01,8.022318E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.097981E+03,2.186710E-01,2.278644E+03,3.866405E+03,1.731066E-01,4.923794E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.513362E+02,1.394057E-01,1.459653E+03,2.430210E+03
06:40:00,7.922945E-02,5.145505E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.438880E+03,3.271207E-01,3.446329E+03,5.248998E+03,2.764192E-01,8.007956E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.090765E+03,2.357287E-01,2.475920E+03,4.086380E+03,1.713873E-01,4.891156E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.470555E+02,2.074542E-01,2.222127E+03,3.260190E+03,2.771769E-01,8.022338E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.090765E+03,2.182021E-01,2.280636E+03,3.867535E+03,1.731072E-01,4.923805E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.470555E+02,1.394712E-01,1.464663E+03,2.435429E+03
06:50:00,7.923153E-02,5.145544E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.429361E+03,3.274940E-01,3.460008E+03,5.263032E+03,2.764203E-01,8.007975E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.083549E+03,2.363940E-01,2.490549E+03,4.102241E+03,1.713879E-01,4.891167E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.427749E+02,2.146280E-01,2.306341E+03,3.348189E+03,2.771779E-01,8.022358E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.083549E+03,2.183013E-01,2.288957E+03,3.875979E+03,1.731077E-01,4.923816E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.427749E+02,1.395575E-01,1.469906E+03,2.440883E+03
07:00:00,7.923359E-02,5.145583E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.419842E+03,3.279164E-01,3.474234E+03,5.277663E+03,2.764213E-01,8.007995E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.076332E+03,2.370824E-01,2.505436E+03,4.118231E+03,1.713885E-01,4.891178E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.384943E+02,2.216186E-01,2.388514E+03,3.433914E+03,2.771790E-01,8.022378E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.076332E+03,2.188757E-01,2.302573E+03,3.890622E+03,1.731083E-01,4.923827E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.384943E+02,1.396788E-01,1.475538E+03,2.446780E+03
07:10:00,7.923563E-02,5.145622E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.396725E+03,3.283686E-01,3.502397E+03,5.306648E+03,2.689570E-01,7.866293E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.058808E+03,2.383919E-01,2.537559E+03,4.141426E+03,1.664122E-01,4.796707E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.280985E+02,2.287703E-01,2.478606E+03,3.515767E+03,2.697147E-01,7.880677E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.058808E+03,2.202348E-01,2.335247E+03,3.916368E+03,1.681320E-01,4.829357E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.280985E+02,1.402526E-01,1.492331E+03,2.457444E+03
07:20:00,7.923766E-02,5.145661E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.373607E+03,3.288439E-01,3.530821E+03,5.335849E+03,2.614875E-01,7.724482E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.041283E+03,2.397514E-01,2.570245E+03,4.136391E+03,1.614324E-01,4.702163E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.177027E+02,2.356444E-01,2.565615E+03,3.560665E+03,2.622452E-01,7.738867E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.041283E+03,2.218900E-01,2.371227E+03,3.920397E+03,1.631523E-01,4.734813E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.177027E+02,1.408857E-01,1.509790E+03,2.450233E+03
07:30:00,7.923966E-02,5.145698E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.350490E+03,3.293202E-01,3.559256E+03,5.364947E+03,2.540176E-01,7.582659E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.023759E+03,2.413959E-01,2.606112E+03,4.136860E+03,1.564525E-01,4.607612E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.073069E+02,2.422003E-01,2.649085E+03,3.607309E+03,2.547754E-01,7.597045E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.023759E+03,2.236230E-01,2.408076E+03,3.925911E+03,1.581723E-01,4.640262E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,6.073069E+02,1.415892E-01,1.528035E+03,2.445195E+03
07:40:00,7.924161E-02,5.145735E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.327372E+03,3.297790E-01,3.587496E+03,5.393858E+03,2.465444E-01,7.440767E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.006234E+03,2.429247E-01,2.640690E+03,4.146145E+03,1.514704E-01,4.513016E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.969110E+02,2.483774E-01,2.728339E+03,3.665714E+03,2.473024E-01,7.455155E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,1.006234E+03,2.252967E-01,2.444266E+03,3.939176E+03,1.531903E-01,4.545666E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.969110E+02,1.423730E-01,1.547176E+03,2.447928E+03
07:50:00,7.924349E-02,5.145771E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.304255E+03,3.302036E-01,3.615355E+03,5.422368E+03,2.390690E-01,7.298826E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.887096E+02,2.445132E-01,2.675935E+03,4.163927E+03,1.464868E-01,4.418389E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.865152E+02,2.541123E-01,2.802667E+03,3.728614E+03,2.398270E-01,7.313216E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.887096E+02,2.269509E-01,2.480241E+03,3.958470E+03,1.482067E-01,4.451038E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.865152E+02,1.432458E-01,1.567310E+03,2.456552E+03
08:00:00,7.924527E-02,5.145805E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.281137E+03,3.305844E-01,3.642726E+03,5.450356E+03,2.315917E-01,7.156848E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.711850E+02,2.461792E-01,2.712046E+03,4.188044E+03,1.415021E-01,4.323739E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.761194E+02,2.593393E-01,2.871339E+03,3.791479E+03,2.323498E-01,7.171240E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.711850E+02,2.286928E-01,2.517195E+03,3.983647E+03,1.432220E-01,4.356387E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.761194E+02,1.442088E-01,1.588450E+03,2.469760E+03
08:10:00,7.924693E-02,5.145836E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.255300E+03,3.309319E-01,3.672439E+03,5.480730E+03,2.315782E-01,7.156557E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.515987E+02,2.473159E-01,2.744313E+03,4.210792E+03,1.414933E-01,4.323546E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.645006E+02,2.636155E-01,2.930631E+03,3.847746E+03,2.323365E-01,7.170950E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.515987E+02,2.300813E-01,2.552266E+03,4.009563E+03,1.432131E-01,4.356193E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.645006E+02,1.448573E-01,1.607304E+03,2.482359E+03
08:20:00,7.924847E-02,5.145866E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.229463E+03,3.312494E-01,3.701814E+03,5.510751E+03,2.315687E-01,7.156345E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.320124E+02,2.484977E-01,2.777076E+03,4.236819E+03,1.414871E-01,4.323409E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.528817E+02,2.673412E-01,2.983779E+03,3.899737E+03,2.323269E-01,7.170740E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.320124E+02,2.314630E-01,2.587256E+03,4.037991E+03,1.432069E-01,4.356055E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.528817E+02,1.455834E-01,1.627018E+03,2.497774E+03
08:30:00,7.924989E-02,5.145893E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.203626E+03,3.315630E-01,3.731146E+03,5.540735E+03,2.315584E-01,7.156124E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.124261E+02,2.496201E-01,2.809176E+03,4.264065E+03,1.414804E-01,4.323264E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.412629E+02,2.705301E-01,3.030940E+03,3.946709E+03,2.323167E-01,7.170519E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,9.124261E+02,2.329038E-01,2.622902E+03,4.069152E+03,1.432001E-01,4.355909E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.412629E+02,1.463831E-01,1.647552E+03,2.515442E+03
08:40:00,7.925122E-02,5.145918E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.177788E+03,3.318986E-01,3.760724E+03,5.570979E+03,2.315504E-01,7.155952E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.928398E+02,2.508602E-01,2.842584E+03,4.294575E+03,1.414751E-01,4.323151E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.296440E+02,2.731897E-01,3.072200E+03,3.988234E+03,2.323088E-01,7.170349E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.928398E+02,2.344103E-01,2.659279E+03,4.102621E+03,1.431948E-01,4.355795E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.296440E+02,1.472531E-01,1.668867E+03,2.534943E+03
08:50:00,7.925248E-02,5.145942E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.151951E+03,3.322811E-01,3.790822E+03,5.601776E+03,2.315439E-01,7.155815E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.732535E+02,2.520397E-01,2.875317E+03,4.325599E+03,1.414708E-01,4.323059E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.180252E+02,2.753698E-01,3.108115E+03,4.024643E+03,2.323024E-01,7.170212E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.732535E+02,2.359735E-01,2.696287E+03,4.137891E+03,1.431905E-01,4.355704E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.180252E+02,1.481912E-01,1.690942E+03,2.555981E+03
09:00:00,7.925369E-02,5.145965E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.126114E+03,3.327311E-01,3.821675E+03,5.633374E+03,2.315386E-01,7.155702E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.536672E+02,2.532324E-01,2.908196E+03,4.357658E+03,1.414672E-01,4.322984E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.064063E+02,2.771328E-01,3.139381E+03,4.056498E+03,2.322971E-01,7.170100E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.536672E+02,2.375901E-01,2.733890E+03,4.174632E+03,1.431869E-01,4.355629E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,5.064063E+02,1.491964E-01,1.713763E+03,2.578340E+03
09:10:00,7.925489E-02,5.145988E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.102996E+03,3.332640E-01,3.850730E+03,5.663191E+03,2.315341E-01,7.155610E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.361426E+02,2.545527E-01,2.940435E+03,4.389653E+03,1.414642E-01,4.322921E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.960105E+02,2.785262E-01,3.165305E+03,4.082996E+03,2.322926E-01,7.170008E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.361426E+02,2.392371E-01,2.769768E+03,4.210222E+03,1.431839E-01,4.355566E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.960105E+02,1.502546E-01,1.735952E+03,2.600444E+03
09:20:00,7.925609E-02,5.146010E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.079879E+03,3.338834E-01,3.880750E+03,5.694046E+03,2.315304E-01,7.155533E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.186180E+02,2.562132E-01,2.976463E+03,4.426006E+03,1.414616E-01,4.322869E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.856147E+02,2.795839E-01,3.187488E+03,4.105686E+03,2.322889E-01,7.169932E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.186180E+02,2.409106E-01,2.805942E+03,4.246577E+03,1.431813E-01,4.355514E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.856147E+02,1.513650E-01,1.758721E+03,2.623436E+03
09:30:00,7.925730E-02,5.146033E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.056761E+03,3.345824E-01,3.911656E+03,5.725848E+03,2.315273E-01,7.155470E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.010934E+02,2.585710E-01,3.020261E+03,4.470948E+03,1.414594E-01,4.322825E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.752189E+02,2.803433E-01,3.206347E+03,4.124953E+03,2.322858E-01,7.169869E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,8.010934E+02,2.426069E-01,2.842370E+03,4.283530E+03,1.431792E-01,4.355470E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.752189E+02,1.525267E-01,1.782063E+03,2.647227E+03
09:40:00,7.925853E-02,5.146056E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.033644E+03,3.353530E-01,3.943361E+03,5.758493E+03,2.315247E-01,7.155418E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.835688E+02,2.619604E-01,3.075554E+03,4.528418E+03,1.414576E-01,4.322789E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.648231E+02,2.807915E-01,3.221738E+03,4.140639E+03,2.322833E-01,7.169818E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.835688E+02,2.443860E-01,2.879721E+03,4.321755E+03,1.431774E-01,4.355434E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.648231E+02,1.537748E-01,1.806367E+03,2.672200E+03
09:50:00,7.925977E-02,5.146080E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,1.010526E+03,3.361906E-01,3.975812E+03,5.791922E+03,2.315225E-01,7.155375E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.660442E+02,2.666786E-01,3.145654E+03,4.601837E+03,1.414561E-01,4.322759E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.544273E+02,2.809523E-01,3.233925E+03,4.153106E+03,2.322812E-01,7.169775E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.660442E+02,2.462021E-01,2.917482E+03,4.360509E+03,1.431759E-01,4.355404E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.544273E+02,1.550869E-01,1.831383E+03,2.697976E+03
10:00:00,7.926104E-02,5.146104E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,9.874086E+02,3.370926E-01,4.008981E+03,5.826101E+03,2.315208E-01,7.155340E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.485196E+02,2.729023E-01,3.232529E+03,4.693043E+03,1.414548E-01,4.322733E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.440315E+02,2.807800E-01,3.242403E+03,4.161787E+03,2.322794E-01,7.169741E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.485196E+02,2.480392E-01,2.955478E+03,4.399605E+03,1.431746E-01,4.355379E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.440315E+02,1.564540E-01,1.857014E+03,2.724444E+03
10:10:00,7.926234E-02,5.146129E+03,7.660075E-02,0.000000E+00,0.000000E+00,7.660075E-02,9.670108E+02,3.380569E-01,4.040124E+03,5.858228E+03,2.315193E-01,7.155311E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.330568E+02,2.807068E-01,3.334957E+03,4.800592E+03,1.414537E-01,4.322712E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.348587E+02,2.801583E-01,3.244647E+03,4.164101E+03,2.322780E-01,7.169712E+03,5.806833E-02,0.000000E+00,0.000000E+00,5.806833E-02,7.330568E+02,2.498956E-01,2.991627E+03,4.436933E+03,1.431735E-01,4.355358E+03,3.444688E-02,0.000000E+00,0.000000E+00,3.444688E-02,4.348587E+02,1.577189E-01,1.880281E+03,2.748382E+03
