Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
01:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.549078E+03,3.153054E-01,3.205980E+03,3.721570E+03,1.472493E-01,4.273933E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.174301E+03,2.267527E-01,2.293652E+03,2.663620E+03,9.190326E-02,2.621788E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.966106E+02,1.284108E-01,1.292635E+03,1.506812E+03,1.468849E-01,4.267015E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.174301E+03,1.945373E-01,1.934683E+03,2.279409E+03,9.136487E-02,2.611568E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.966106E+02,1.408431E-01,1.431166E+03,1.653997E+03
02:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.554422E+03,3.148746E-01,3.195836E+03,3.711096E+03,1.472508E-01,4.273960E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.178352E+03,2.254688E-01,2.275294E+03,2.644318E+03,9.190404E-02,2.621803E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.990137E+02,1.276881E-01,1.282179E+03,1.495784E+03,1.468864E-01,4.267043E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.178352E+03,1.936544E-01,1.920793E+03,2.264723E+03,9.136566E-02,2.611583E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.990137E+02,1.398654E-01,1.417868E+03,1.640029E+03
02:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.558429E+03,3.144512E-01,3.187110E+03,3.702068E+03,1.472522E-01,4.273987E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.181390E+03,2.242122E-01,2.258254E+03,2.626365E+03,9.190482E-02,2.621818E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.008160E+02,1.269807E-01,1.272494E+03,1.485547E+03,1.468878E-01,4.267070E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.181390E+03,1.927928E-01,1.908155E+03,2.251321E+03,9.136644E-02,2.611597E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.008160E+02,1.389137E-01,1.405461E+03,1.626975E+03
02:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.562437E+03,3.140351E-01,3.178466E+03,3.693124E+03,1.472536E-01,4.274014E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.184429E+03,2.229829E-01,2.241518E+03,2.608725E+03,9.190559E-02,2.621832E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.026183E+02,1.262887E-01,1.262981E+03,1.475486E+03,1.468892E-01,4.267097E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.184429E+03,1.919527E-01,1.895755E+03,2.238167E+03,9.136721E-02,2.611612E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.026183E+02,1.379873E-01,1.393337E+03,1.614212E+03
02:30:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.566445E+03,3.136262E-01,3.169901E+03,3.684263E+03,1.472550E-01,4.274040E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.187467E+03,2.217806E-01,2.225083E+03,2.591393E+03,9.190635E-02,2.621847E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.044206E+02,1.256120E-01,1.253638E+03,1.465601E+03,1.468907E-01,4.267124E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.187467E+03,1.911337E-01,1.883592E+03,2.225259E+03,9.136797E-02,2.611627E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.044206E+02,1.370855E-01,1.381486E+03,1.601729E+03
02:40:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.570453E+03,3.132243E-01,3.161416E+03,3.675485E+03,1.472563E-01,4.274066E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.190505E+03,2.206049E-01,2.208944E+03,2.574368E+03,9.190710E-02,2.621861E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.062229E+02,1.249505E-01,1.244465E+03,1.455891E+03,1.468921E-01,4.267151E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.190505E+03,1.903358E-01,1.871662E+03,2.212595E+03,9.136872E-02,2.611641E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.062229E+02,1.362074E-01,1.369899E+03,1.589520E+03
02:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.574461E+03,3.128294E-01,3.153008E+03,3.666787E+03,1.472577E-01,4.274092E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.193543E+03,2.194554E-01,2.193098E+03,2.557650E+03,9.190785E-02,2.621875E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.080252E+02,1.243039E-01,1.235458E+03,1.446357E+03,1.468935E-01,4.267178E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.193543E+03,1.895587E-01,1.859965E+03,2.200178E+03,9.136947E-02,2.611655E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.080252E+02,1.353524E-01,1.358569E+03,1.577578E+03
03:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.578469E+03,3.124413E-01,3.144675E+03,3.658168E+03,1.472590E-01,4.274118E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.196581E+03,2.183320E-01,2.177542E+03,2.541238E+03,9.190859E-02,2.621889E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.098275E+02,1.236724E-01,1.226618E+03,1.437000E+03,1.468948E-01,4.267204E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.196581E+03,1.888020E-01,1.848496E+03,2.188007E+03,9.137021E-02,2.611669E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.098275E+02,1.345198E-01,1.347490E+03,1.565899E+03
03:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.582476E+03,3.120598E-01,3.136417E+03,3.649627E+03,1.472604E-01,4.274143E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.199620E+03,2.172259E-01,2.162178E+03,2.525020E+03,9.190932E-02,2.621903E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.116298E+02,1.230504E-01,1.217886E+03,1.427751E+03,1.468962E-01,4.267230E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.199620E+03,1.880575E-01,1.837161E+03,2.175971E+03,9.137094E-02,2.611683E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.116298E+02,1.337039E-01,1.336595E+03,1.554409E+03
03:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.586484E+03,3.116848E-01,3.128230E+03,3.641160E+03,1.472617E-01,4.274168E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.202658E+03,2.161367E-01,2.147004E+03,2.508995E+03,9.191004E-02,2.621917E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.134320E+02,1.224379E-01,1.209259E+03,1.418610E+03,1.468976E-01,4.267256E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.202658E+03,1.873248E-01,1.825959E+03,2.164070E+03,9.137167E-02,2.611697E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.134320E+02,1.329040E-01,1.325881E+03,1.543104E+03
03:30:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.590492E+03,3.113159E-01,3.120112E+03,3.632766E+03,1.472630E-01,4.274193E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.205696E+03,2.150640E-01,2.132012E+03,2.493158E+03,9.191076E-02,2.621930E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.152343E+02,1.218346E-01,1.200734E+03,1.409574E+03,1.468989E-01,4.267281E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.205696E+03,1.866035E-01,1.814883E+03,2.152299E+03,9.137239E-02,2.611711E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.152343E+02,1.321196E-01,1.315338E+03,1.531975E+03
03:40:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.594500E+03,3.109530E-01,3.112060E+03,3.624440E+03,1.472643E-01,4.274218E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.208734E+03,2.140070E-01,2.117196E+03,2.477500E+03,9.191148E-02,2.621944E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.170366E+02,1.212402E-01,1.192308E+03,1.400639E+03,1.469002E-01,4.267307E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.208734E+03,1.858930E-01,1.803928E+03,2.140651E+03,9.137311E-02,2.611724E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.170366E+02,1.313499E-01,1.304959E+03,1.521014E+03
03:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.598508E+03,3.105956E-01,3.104070E+03,3.616179E+03,1.472656E-01,4.274242E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.211772E+03,2.129652E-01,2.102550E+03,2.462016E+03,9.191218E-02,2.621957E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.188389E+02,1.206543E-01,1.183977E+03,1.391801E+03,1.469016E-01,4.267332E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.211772E+03,1.851928E-01,1.793087E+03,2.129122E+03,9.137381E-02,2.611738E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.188389E+02,1.305942E-01,1.294736E+03,1.510214E+03
04:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.602516E+03,3.102436E-01,3.096140E+03,3.607980E+03,1.472669E-01,4.274267E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.214811E+03,2.119380E-01,2.088065E+03,2.446698E+03,9.191288E-02,2.621971E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.206412E+02,1.200766E-01,1.175737E+03,1.383056E+03,1.469029E-01,4.267357E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.214811E+03,1.845023E-01,1.782356E+03,2.117704E+03,9.137452E-02,2.611751E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.206412E+02,1.298518E-01,1.284661E+03,1.499566E+03
04:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.605187E+03,3.098967E-01,3.089602E+03,3.601198E+03,1.472682E-01,4.274291E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.216836E+03,2.109332E-01,2.074843E+03,2.432680E+03,9.191358E-02,2.621984E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.218428E+02,1.195118E-01,1.168243E+03,1.375081E+03,1.469042E-01,4.267381E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.216836E+03,1.838294E-01,1.772832E+03,2.107534E+03,9.137521E-02,2.611764E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.218428E+02,1.291274E-01,1.275387E+03,1.489744E+03
04:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.607859E+03,3.095546E-01,3.083119E+03,3.594473E+03,1.472694E-01,4.274315E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.218861E+03,2.099502E-01,2.061864E+03,2.418919E+03,9.191426E-02,2.621997E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.230443E+02,1.189598E-01,1.160890E+03,1.367256E+03,1.469055E-01,4.267406E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.218861E+03,1.831727E-01,1.763490E+03,2.097557E+03,9.137590E-02,2.611777E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.230443E+02,1.284202E-01,1.266306E+03,1.480123E+03
