Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 02/13  04:00:00,13158423.644994015,13158423.644994013,0.0 
 02/13  05:00:00,13158423.644994015,13158423.644994013,0.0 
 02/13  06:00:00,13970526.588477327,13970526.588477327,0.0 
 02/13  07:00:00,32235212.487782118,32235212.487782118,6409201.085705616 
 02/13  08:00:00,34527481.65688708,34527481.65688708,1114302.309738324 
 02/13  09:00:00,38999575.63838005,38999575.63838005,0.0 
 02/13  10:00:00,37533905.978500079,37533905.978500079,0.0 
 02/13  11:00:00,39602092.83772655,39602092.83772654,0.0 
 02/13  12:00:00,37887795.414938379,37887795.414938379,0.0 
 02/13  13:00:00,39677967.94607696,39677967.94607697,0.0 
 02/13  14:00:00,37445051.2322166,37445051.2322166,0.0 
 02/13  15:00:00,37796806.06800068,37796806.06800068,0.0 
 02/13  16:00:00,37313940.37230406,37313940.37230407,0.0 
 02/13  17:00:00,38193892.9303584,38193892.930358398,0.0 
 02/13  18:00:00,39241980.6975301,39241980.6975301,0.0 
 02/13  19:00:00,34756508.663849357,34756508.663849357,335733.5512393811 
 02/13  20:00:00,13931418.059538959,13931418.059538955,0.0 
 02/13  21:00:00,12669894.910823152,12669894.910823152,0.0 
 02/13  22:00:00,12669894.910823152,12669894.910823152,0.0 
 02/13  23:00:00,11534524.076916658,11534524.076916658,0.0 
 02/13  24:00:00,11205881.415921547,11205881.415921547,0.0 
 02/14  01:00:00,13158423.644994015,13158423.644994013,0.0 
 02/14  02:00:00,13158423.644994015,13158423.644994013,0.0 
 02/14  03:00:00,13158423.644994015,13158423.644994013,0.0 
 02/14  04:00:00,13158423.644994015,13158423.644994013,0.0 
 02/14  05:00:00,13158423.644994015,13158423.644994013,0.0 
 02/14  06:00:00,13970526.588477327,13970526.588477327,0.0 
 02/14  07:00:00,35397244.39087537,35397244.39087537,5679404.894622039 
 02/14  08:00:00,39263190.58162886,39263190.58162886,5591591.881536555 
 02/14  09:00:00,40903915.00066892,40903915.00066892,0.0 
 02/14  10:00:00,36221208.67592948,36221208.67592948,0.0 
 02/14  11:00:00,34974068.40068476,34974068.40068477,0.0 
 02/14  12:00:00,32950730.399498617,32950730.399498617,0.0 
 02/14  13:00:00,32532720.23290066,32532720.23290066,0.0 
 02/14  14:00:00,31147886.07714859,31147886.07714859,0.0 
 02/14  15:00:00,31130691.08585296,31130691.085852963,0.0 
 02/14  16:00:00,31844734.474645176,31844734.47464517,0.0 
 02/14  17:00:00,32714251.829494187,32714251.829494195,0.0 
 02/14  18:00:00,30314159.94235251,30314159.94235251,0.0 
 02/14  19:00:00,27125781.267780998,27125781.267780998,0.0 
 02/14  20:00:00,13931418.059538959,13931418.059538955,0.0 
 02/14  21:00:00,12669894.910823152,12669894.910823152,0.0 
 02/14  22:00:00,12669894.910823152,12669894.910823152,0.0 
 02/14  23:00:00,11534524.076916658,11534524.076916658,0.0 
 02/14  24:00:00,11205881.415921547,11205881.415921547,0.0 
 02/15  01:00:00,13158423.644994015,13158423.644994013,0.0 
 02/15  02:00:00,13158423.644994015,13158423.644994013,0.0 
 02/15  03:00:00,13158423.644994015,13158423.644994013,0.0 
 02/15  04:00:00,13158423.644994015,13158423.644994013,0.0 
 02/15  05:00:00,13158423.644994015,13158423.644994013,0.0 
 02/15  06:00:00,13970526.588477327,13970526.588477327,0.0 
 02/15  07:00:00,29003298.532831398,29003298.532831395,3214790.307137601 
 02/15  08:00:00,32388663.550622189,32388663.550622185,0.0 
 02/15  09:00:00,36491280.241521898,36491280.2415219,0.0 
 02/15  10:00:00,34428993.31232003,34428993.31232003,0.0 
 02/15  11:00:00,33173096.20301704,33173096.20301704,0.0 
 02/15  12:00:00,30861905.78430558,30861905.78430558,0.0 
 02/15  13:00:00,30584702.517665984,30584702.517665984,0.0 
 02/15  14:00:00,30476117.043597506,30476117.043597506,0.0 
 02/15  15:00:00,30780724.43191203,30780724.431912036,0.0 
 02/15  16:00:00,30948690.686360629,30948690.686360629,0.0 
 02/15  17:00:00,31066864.497398925,31066864.497398925,0.0 
 02/15  18:00:00,26418222.755929378,26418222.755929375,0.0 
 02/15  19:00:00,22621993.47562287,22621993.475622868,0.0 
 02/15  20:00:00,13031418.059538959,13031418.059538955,0.0 
 02/15  21:00:00,11769894.910823154,11769894.910823152,0.0 
 02/15  22:00:00,11769894.910823154,11769894.910823152,0.0 
 02/15  23:00:00,10634524.076916654,10634524.076916654,0.0 
 02/15  24:00:00,10305881.415921547,10305881.415921547,0.0 
 02/16  01:00:00,12258423.644994013,12258423.644994013,0.0 
 02/16  02:00:00,12258423.644994013,12258423.644994013,0.0 
 02/16  03:00:00,12258423.644994013,12258423.644994013,0.0 
 02/16  04:00:00,13158423.644994015,13158423.644994013,0.0 
 02/16  05:00:00,13158423.644994015,13158423.644994013,0.0 
 02/16  06:00:00,13970526.588477327,13970526.588477327,0.0 
 02/16  07:00:00,29477446.268552826,29477446.268552826,3252728.890087698 
 02/16  08:00:00,31692759.628377584,31692759.628377584,0.0 
 02/16  09:00:00,36693127.19818205,36693127.198182057,0.0 
 02/16  10:00:00,35301256.001370739,35301256.001370739,0.0 
 02/16  11:00:00,34222741.27765171,34222741.27765171,0.0 
 02/16  12:00:00,32745191.95049727,32745191.95049727,0.0 
 02/16  13:00:00,33655587.14513517,33655587.14513517,0.0 
 02/16  14:00:00,33311055.72437999,33311055.72437999,0.0 
 02/16  15:00:00,33589852.7109982,33589852.71099819,0.0 
 02/16  16:00:00,33429877.65808278,33429877.658082777,0.0 
 02/16  17:00:00,33938982.94811224,33938982.94811224,0.0 
 02/16  18:00:00,31372104.705048637,31372104.705048637,0.0 
 02/16  19:00:00,27466959.087781554,27466959.087781554,0.0 
 02/16  20:00:00,13931418.059538959,13931418.059538955,0.0 
 02/16  21:00:00,12669894.910823152,12669894.910823152,0.0 
 02/16  22:00:00,12669894.910823152,12669894.910823152,0.0 
 02/16  23:00:00,11534524.076916658,11534524.076916658,0.0 
 02/16  24:00:00,11205881.415921547,11205881.415921547,0.0 
 02/17  01:00:00,13158423.644994015,13158423.644994013,0.0 
 02/17  02:00:00,13158423.644994015,13158423.644994013,0.0 
 02/17  03:00:00,13158423.644994015,13158423.644994013,0.0 
 02/17  04:00:00,13158423.644994015,13158423.644994013,0.0 
 02/17  05:00:00,13158423.644994015,13158423.644994013,0.0 
 02/17  06:00:00,13970526.588477327,13970526.588477327,0.0 
 02/17  07:00:00,33786341.14370227,33786341.14370225,5383645.55778243 
 02/17  08:00:00,37457755.11258329,37457755.11258328,2329591.41121667 
 02/17  09:00:00,40625542.032060269,40625542.032060269,0.0 
 02/17  10:00:00,39691198.52873401,39691198.52873401,0.0 
 02/17  11:00:00,38758310.65569,38758310.65569001,0.0 
 02/17  12:00:00,34679474.42735067,34679474.42735067,0.0 
 02/17  13:00:00,34902549.49928045,34902549.499280448,0.0 
 02/17  14:00:00,32790755.90304095,32790755.903040947,0.0 
 02/17  15:00:00,32603836.440605776,32603836.44060578,0.0 
 02/17  16:00:00,31827881.473691569,31827881.473691569,0.0 
 02/17  17:00:00,32736891.26781555,32736891.267815554,0.0 
 02/17  18:00:00,31156094.53958323,31156094.539583226,0.0 
 02/17  19:00:00,27686867.584314217,27686867.584314214,0.0 
 02/17  20:00:00,13931418.059538959,13931418.059538955,0.0 
 02/17  21:00:00,12669894.910823152,12669894.910823152,0.0 
 02/17  22:00:00,12669894.910823152,12669894.910823152,0.0 
 02/17  23:00:00,11534524.076916658,11534524.076916658,0.0 
 02/17  24:00:00,11205881.415921547,11205881.415921547,0.0 
 02/18  01:00:00,10093157.415921547,10093157.415921547,0.0 
 02/18  02:00:00,10093157.415921547,10093157.415921547,0.0 
 02/18  03:00:00,10093157.415921547,10093157.415921547,0.0 
 02/18  04:00:00,10093157.415921547,10093157.415921547,0.0 
 02/18  05:00:00,10093157.415921547,10093157.415921547,0.0 
 02/18  06:00:00,10093157.415921547,10093157.415921547,0.0 
 02/18  07:00:00,11205881.415921547,11205881.415921547,0.0 
 02/18  08:00:00,8738834.453481842,8738834.453481842,0.0 
 02/18  09:00:00,7737244.996848699,7737244.996848698,0.0 
 02/18  10:00:00,7551242.21109935,7551242.21109935,0.0 
 02/18  11:00:00,7522159.032429507,7522159.032429507,0.0 
 02/18  12:00:00,7448119.289572524,7448119.289572524,0.0 
 02/18  13:00:00,7495234.729426243,7495234.729426242,0.0 
 02/18  14:00:00,7358695.194890098,7358695.194890098,0.0 
 02/18  15:00:00,7468674.014176416,7468674.014176415,0.0 
 02/18  16:00:00,7605376.459834048,7605376.459834048,0.0 
 02/18  17:00:00,7867208.741931829,7867208.741931828,0.0 
 02/18  18:00:00,9564281.415921549,9564281.415921549,0.0 
 02/18  19:00:00,11205881.415921547,11205881.415921547,0.0 
 02/18  20:00:00,11205881.415921547,11205881.415921547,0.0 
 02/18  21:00:00,11205881.415921547,11205881.415921547,0.0 
 02/18  22:00:00,11205881.415921547,11205881.415921547,0.0 
 02/18  23:00:00,11205881.415921547,11205881.415921547,0.0 
 02/18  24:00:00,11205881.415921547,11205881.415921547,0.0 
 02/19  01:00:00,10093157.415921547,10093157.415921547,0.0 
 02/19  02:00:00,10093157.415921547,10093157.415921547,0.0 
 02/19  03:00:00,10093157.415921547,10093157.415921547,0.0 
 02/19  04:00:00,10093157.415921547,10093157.415921547,0.0 
 02/19  05:00:00,10093157.415921547,10093157.415921547,0.0 
 02/19  06:00:00,10093157.415921547,10093157.415921547,0.0 
 02/19  07:00:00,11205881.415921547,11205881.415921547,0.0 
 02/19  08:00:00,8369470.496863196,8369470.496863194,0.0 
 02/19  09:00:00,7612377.080668651,7612377.08066865,0.0 
 02/19  10:00:00,7555578.434865693,7555578.434865693,0.0 
 02/19  11:00:00,7542679.711641559,7542679.711641559,0.0 
 02/19  12:00:00,7521531.393897959,7521531.393897959,0.0 
 02/19  13:00:00,7518015.762736578,7518015.762736578,0.0 
 02/19  14:00:00,7520239.762984654,7520239.762984652,0.0 
 02/19  15:00:00,7532419.372035536,7532419.372035536,0.0 
 02/19  16:00:00,7552109.4558526179,7552109.4558526179,0.0 
 02/19  17:00:00,7621569.5271163559,7621569.527116355,0.0 
 02/19  18:00:00,9547799.924004259,9547799.924004259,0.0 
 02/19  19:00:00,11205881.415921547,11205881.415921547,0.0 
 02/19  20:00:00,11205881.415921547,11205881.415921547,0.0 
 02/19  21:00:00,11205881.415921547,11205881.415921547,0.0 
 02/19  22:00:00,11205881.415921547,11205881.415921547,0.0 
 02/19  23:00:00,11205881.415921547,11205881.415921547,0.0 
 02/19  24:00:00,11205881.415921547,11205881.415921547,0.0 
 02/20  01:00:00,10093157.415921547,10093157.415921547,0.0 
 02/20  02:00:00,10093157.415921547,10093157.415921547,0.0 
 02/20  03:00:00,10093157.415921547,10093157.415921547,0.0 
 02/20  04:00:00,10410832.509853118,10410832.509853118,35057.551017722915 
 02/20  05:00:00,10535085.236606624,10535085.236606624,23314.952044372374 
 02/20  06:00:00,10700216.377454915,10700216.377454915,18381.679655528387 
 02/20  07:00:00,11927620.71030893,11927620.71030893,35012.905923135746 
 02/20  08:00:00,8877161.229258467,8877161.229258467,13701.435360719785 
 02/20  09:00:00,7601708.2233693259,7601708.2233693259,0.0 
 02/20  10:00:00,7907927.789418042,7907927.789418042,0.0 
 02/20  11:00:00,6990269.89281662,6990269.89281662,0.0 
 02/20  12:00:00,6606463.792217247,6606463.792217247,0.0 
 02/20  13:00:00,6540602.51142809,6540602.511428088,0.0 
 02/20  14:00:00,6533049.379433445,6533049.379433445,0.0 
 02/20  15:00:00,6572029.345702818,6572029.345702816,0.0 
 02/20  16:00:00,6651278.860457649,6651278.860457649,0.0 
 02/20  17:00:00,6835815.238145384,6835815.238145384,0.0 
 02/20  18:00:00,8664281.415921549,8664281.415921549,0.0 
 02/20  19:00:00,10305881.415921547,10305881.415921547,0.0 
 02/20  20:00:00,10305881.415921547,10305881.415921547,0.0 
 02/20  21:00:00,10305881.415921547,10305881.415921547,0.0 
 02/20  22:00:00,10305881.415921547,10305881.415921547,0.0 
 02/20  23:00:00,11205881.415921547,11205881.415921547,0.0 
 02/20  24:00:00,11130881.415921547,11130881.415921547,0.0 
 02/21  01:00:00,13158423.644994015,13158423.644994013,0.0 
 02/21  02:00:00,13158423.644994015,13158423.644994013,0.0 
 02/21  03:00:00,13158423.644994015,13158423.644994013,0.0 
 02/21  04:00:00,13158423.644994015,13158423.644994013,0.0 
 02/21  05:00:00,13158423.644994015,13158423.644994013,0.0 
 02/21  06:00:00,13970526.588477327,13970526.588477327,0.0 
 02/21  07:00:00,38381800.51981572,38381800.51981571,16333270.703916207 
 02/21  08:00:00,44779713.78954194,44779713.78954193,23980117.649397397 
 02/21  09:00:00,47074420.627426657,47074420.627426657,3211974.929323504 
 02/21  10:00:00,41395286.28516276,41395286.28516276,0.0 
 02/21  11:00:00,39041662.43360575,39041662.43360575,0.0 
 02/21  12:00:00,36828497.6256087,36828497.6256087,0.0 
 02/21  13:00:00,37078527.52405216,37078527.52405216,0.0 
 02/21  14:00:00,36300527.331828858,36300527.33182887,0.0 
 02/21  15:00:00,36380626.81509393,36380626.81509393,0.0 
 02/21  16:00:00,36429729.68721143,36429729.68721143,0.0 
 02/21  17:00:00,36583238.67188226,36583238.67188227,0.0 
 02/21  18:00:00,34377336.50887754,34377336.50887754,0.0 
 02/21  19:00:00,30707822.41157775,30707822.411577748,0.0 
 02/21  20:00:00,13031418.059538959,13031418.059538955,0.0 
 02/21  21:00:00,11769894.910823154,11769894.910823152,0.0 
 02/21  22:00:00,11769894.910823154,11769894.910823152,0.0 
 02/21  23:00:00,11534524.076916658,11534524.076916658,0.0 
 02/21  24:00:00,11205881.415921547,11205881.415921547,0.0 
 02/22  01:00:00,12408423.644994013,12408423.644994013,0.0 
 02/22  02:00:00,12258423.644994013,12258423.644994013,0.0 
 02/22  03:00:00,12258423.644994013,12258423.644994013,0.0 
 02/22  04:00:00,12258423.644994013,12258423.644994013,0.0 
 02/22  05:00:00,12258423.644994013,12258423.644994013,0.0 
 02/22  06:00:00,13070526.588477327,13070526.588477323,0.0 
 02/22  07:00:00,31137786.17445282,31137786.17445281,0.0 
 02/22  08:00:00,31791852.876282179,31791852.876282176,0.0 
 02/22  09:00:00,36358487.730640079,36358487.73064008,0.0 
 02/22  10:00:00,33997448.965662758,33997448.96566276,0.0 
 02/22  11:00:00,33036566.87385168,33036566.87385168,0.0 
 02/22  12:00:00,31721627.56681455,31721627.566814554,0.0 
 02/22  13:00:00,31956640.167007585,31956640.167007585,0.0 
 02/22  14:00:00,30308438.99090287,30308438.99090287,0.0 
 02/22  15:00:00,30614562.80965171,30614562.80965171,0.0 
 02/22  16:00:00,30127896.462834978,30127896.462834978,0.0 
 02/22  17:00:00,30963322.866051437,30963322.86605144,0.0 
 02/22  18:00:00,27355560.799613835,27355560.79961383,0.0 
 02/22  19:00:00,24162646.88384103,24162646.88384103,0.0 
 02/22  20:00:00,13031418.059538959,13031418.059538955,0.0 
 02/22  21:00:00,11769894.910823154,11769894.910823152,0.0 
 02/22  22:00:00,11769894.910823154,11769894.910823152,0.0 
 02/22  23:00:00,10634524.076916654,10634524.076916654,0.0 
 02/22  24:00:00,10305881.415921547,10305881.415921547,0.0 
 02/23  01:00:00,12258423.644994013,12258423.644994013,0.0 
 02/23  02:00:00,12258423.644994013,12258423.644994013,0.0 
 02/23  03:00:00,12258423.644994013,12258423.644994013,0.0 
 02/23  04:00:00,12258423.644994013,12258423.644994013,0.0 
 02/23  05:00:00,12258423.644994013,12258423.644994013,0.0 
 02/23  06:00:00,13070526.588477327,13070526.588477323,0.0 
 02/23  07:00:00,27416067.393468825,27416067.393468825,0.0 
 02/23  08:00:00,27675735.311362484,27675735.31136248,0.0 
 02/23  09:00:00,33520408.235348248,33520408.23534825,0.0 
 02/23  10:00:00,31450045.086658203,31450045.08665821,0.0 
 02/23  11:00:00,30853299.104371475,30853299.10437148,0.0 
 02/23  12:00:00,30318289.117082519,30318289.117082519,0.0 
 02/23  13:00:00,29515141.912244426,29515141.912244426,0.0 
 02/23  14:00:00,30020774.81160535,30020774.81160535,0.0 
 02/23  15:00:00,30125527.493219567,30125527.493219567,0.0 
 02/23  16:00:00,30562970.395064624,30562970.395064624,0.0 
 02/23  17:00:00,31066864.497398925,31066864.497398925,0.0 
 02/23  18:00:00,24399466.90463291,24399466.904632905,0.0 
 02/23  19:00:00,21228466.055965477,21228466.055965477,0.0 
 02/23  20:00:00,13031418.059538959,13031418.059538955,0.0 
 02/23  21:00:00,11769894.910823154,11769894.910823152,0.0 
 02/23  22:00:00,11769894.910823154,11769894.910823152,0.0 
 02/23  23:00:00,10634524.076916654,10634524.076916654,0.0 
 02/23  24:00:00,10305881.415921547,10305881.415921547,0.0 
 02/24  01:00:00,12258423.644994013,12258423.644994013,0.0 
 02/24  02:00:00,12258423.644994013,12258423.644994013,0.0 
 02/24  03:00:00,12258423.644994013,12258423.644994013,0.0 
 02/24  04:00:00,12258423.644994013,12258423.644994013,0.0 
 02/24  05:00:00,12258423.644994013,12258423.644994013,0.0 
 02/24  06:00:00,13070526.588477327,13070526.588477323,0.0 
 02/24  07:00:00,22548682.96617912,22548682.966179119,0.0 
 02/24  08:00:00,22128404.277776228,22128404.277776224,0.0 
 02/24  09:00:00,30358852.460059998,30358852.460059998,0.0 
 02/24  10:00:00,29688179.05157326,29688179.05157326,0.0 
 02/24  11:00:00,29863200.591719744,29863200.591719744,0.0 
 02/24  12:00:00,29232116.123074779,29232116.123074779,0.0 
 02/24  13:00:00,27459703.773008255,27459703.773008255,0.0 
 02/24  14:00:00,29202783.478325078,29202783.478325078,0.0 
 02/24  15:00:00,29556033.104625226,29556033.104625226,0.0 
 02/24  16:00:00,30041281.54343632,30041281.54343631,0.0 
 02/24  17:00:00,30698971.889959396,30698971.889959396,0.0 
 02/24  18:00:00,22861605.283577514,22861605.28357751,0.0 
 02/24  19:00:00,18844747.529246037,18844747.529246034,0.0 
 02/24  20:00:00,13031418.059538959,13031418.059538955,0.0 
 02/24  21:00:00,11769894.910823154,11769894.910823152,0.0 
 02/24  22:00:00,11769894.910823154,11769894.910823152,0.0 
 02/24  23:00:00,10634524.076916654,10634524.076916654,0.0 
 02/24  24:00:00,10305881.415921547,10305881.415921547,0.0 
 02/25  01:00:00,9193157.415921549,9193157.415921549,0.0 
 02/25  02:00:00,9193157.415921549,9193157.415921549,0.0 
 02/25  03:00:00,9193157.415921549,9193157.415921549,0.0 
 02/25  04:00:00,9193157.415921549,9193157.415921549,0.0 
 02/25  05:00:00,9193157.415921549,9193157.415921549,0.0 
 02/25  06:00:00,9193157.415921549,9193157.415921549,0.0 
 02/25  07:00:00,10305881.415921547,10305881.415921547,0.0 
 02/25  08:00:00,6993575.14790178,6993575.14790178,0.0 
 02/25  09:00:00,6674151.664917779,6674151.664917779,0.0 
 02/25  10:00:00,6654102.024014071,6654102.024014071,0.0 
 02/25  11:00:00,6562236.344993361,6562236.344993361,0.0 
 02/25  12:00:00,6536278.45671671,6536278.456716708,0.0 
 02/25  13:00:00,6536924.272173363,6536924.272173361,0.0 
 02/25  14:00:00,6560879.589498554,6560879.589498553,0.0 
 02/25  15:00:00,6753624.775234182,6753624.775234181,0.0 
 02/25  16:00:00,6744708.879874591,6744708.879874591,0.0 
 02/25  17:00:00,6771507.366336219,6771507.366336219,0.0 
 02/25  18:00:00,8100599.9240042599,8100599.9240042599,0.0 
 02/25  19:00:00,10305881.415921547,10305881.415921547,0.0 
 02/25  20:00:00,10305881.415921547,10305881.415921547,0.0 
 02/25  21:00:00,10305881.415921547,10305881.415921547,0.0 
 02/25  22:00:00,10305881.415921547,10305881.415921547,0.0 
 02/25  23:00:00,10305881.415921547,10305881.415921547,0.0 
 02/25  24:00:00,10305881.415921547,10305881.415921547,0.0 
 02/26  01:00:00,9193157.415921549,9193157.415921549,0.0 
 02/26  02:00:00,9193157.415921549,9193157.415921549,0.0 
 02/26  03:00:00,9193157.415921549,9193157.415921549,0.0 
 02/26  04:00:00,9193157.415921549,9193157.415921549,0.0 
 02/26  05:00:00,9193157.415921549,9193157.415921549,0.0 
 02/26  06:00:00,9193157.415921549,9193157.415921549,0.0 
 02/26  07:00:00,10305881.415921547,10305881.415921547,0.0 
 02/26  08:00:00,7009410.824362418,7009410.824362418,0.0 
 02/26  09:00:00,6777861.876206078,6777861.876206077,0.0 
 02/26  10:00:00,6643583.6057531279,6643583.6057531279,0.0 
 02/26  11:00:00,6547166.434854282,6547166.434854282,0.0 
 02/26  12:00:00,6534018.102618424,6534018.102618424,0.0 
 02/26  13:00:00,6563207.376636708,6563207.376636706,0.0 
 02/26  14:00:00,6535614.464334951,6535614.464334951,0.0 
 02/26  15:00:00,6567059.475534784,6567059.475534784,0.0 
 02/26  16:00:00,6642679.711641561,6642679.711641561,0.0 
 02/26  17:00:00,6770469.961351374,6770469.961351374,0.0 
 02/26  18:00:00,8113326.178538448,8113326.178538448,0.0 
 02/26  19:00:00,10305881.415921547,10305881.415921547,0.0 
 02/26  20:00:00,10305881.415921547,10305881.415921547,0.0 
 02/26  21:00:00,10305881.415921547,10305881.415921547,0.0 
 02/26  22:00:00,10305881.415921547,10305881.415921547,0.0 
 02/26  23:00:00,10305881.415921547,10305881.415921547,0.0 
 02/26  24:00:00,10305881.415921547,10305881.415921547,0.0 
 02/27  01:00:00,12258423.644994013,12258423.644994013,0.0 
 02/27  02:00:00,12258423.644994013,12258423.644994013,0.0 
 02/27  03:00:00,12258423.644994013,12258423.644994013,0.0 
 02/27  04:00:00,12258423.644994013,12258423.644994013,0.0 
 02/27  05:00:00,12258423.644994013,12258423.644994013,0.0 
 02/27  06:00:00,13070526.588477327,13070526.588477323,0.0 
 02/27  07:00:00,24857098.237714366,24857098.237714366,0.0 
 02/27  08:00:00,25484759.998972298,25484759.998972298,0.0 
 02/27  09:00:00,30628033.77383348,30628033.773833485,0.0 
 02/27  10:00:00,29710649.296864883,29710649.296864876,0.0 
 02/27  11:00:00,29220198.502061827,29220198.50206182,0.0 
 02/27  12:00:00,29229775.538984874,29229775.538984874,0.0 
 02/27  13:00:00,27828347.95844411,27828347.958444105,0.0 
 02/27  14:00:00,31158312.056060949,31158312.056060949,0.0 
 02/27  15:00:00,31716954.112282654,31716954.11228265,0.0 
 02/27  16:00:00,32133797.734963266,32133797.73496326,0.0 
 02/27  17:00:00,32336604.05769249,32336604.05769249,0.0 
 02/27  18:00:00,22608283.13012001,22608283.13012001,0.0 
 02/27  19:00:00,18717870.044081835,18717870.04408183,0.0 
 02/27  20:00:00,13031418.059538959,13031418.059538955,0.0 
 02/27  21:00:00,11769894.910823154,11769894.910823152,0.0 
 02/27  22:00:00,11769894.910823154,11769894.910823152,0.0 
 02/27  23:00:00,10634524.076916654,10634524.076916654,0.0 
 02/27  24:00:00,10305881.415921547,10305881.415921547,0.0 
 02/28  01:00:00,12258423.644994013,12258423.644994013,0.0 
 02/28  02:00:00,12258423.644994013,12258423.644994013,0.0 
 02/28  03:00:00,12258423.644994013,12258423.644994013,0.0 
 02/28  04:00:00,12258423.644994013,12258423.644994013,0.0 
 02/28  05:00:00,12258423.644994013,12258423.644994013,0.0 
 02/28  06:00:00,13070526.588477327,13070526.588477323,0.0 
 02/28  07:00:00,19943278.498994978,19943278.498994978,0.0 
 02/28  08:00:00,20139660.135032126,20139660.135032126,0.0 
 02/28  09:00:00,30614987.03369081,30614987.033690804,0.0 
 02/28  10:00:00,29954912.950343059,29954912.950343059,0.0 
 02/28  11:00:00,29656873.36616347,29656873.36616347,0.0 
 02/28  12:00:00,29611662.560647079,29611662.560647079,0.0 
 02/28  13:00:00,27851235.72871785,27851235.72871785,0.0 
 02/28  14:00:00,30260996.922255245,30260996.92225524,0.0 
 02/28  15:00:00,30727540.8698114,30727540.869811398,0.0 
 02/28  16:00:00,30990594.591829,30990594.591828996,0.0 
 02/28  17:00:00,31508934.840586079,31508934.840586079,0.0 
 02/28  18:00:00,22238713.655546469,22238713.655546465,0.0 
 02/28  19:00:00,18742387.49550777,18742387.49550776,0.0 
 02/28  20:00:00,13031418.059538959,13031418.059538955,0.0 
 02/28  21:00:00,11769894.910823154,11769894.910823152,0.0 
 02/28  22:00:00,11769894.910823154,11769894.910823152,0.0 
 02/28  23:00:00,10634524.076916654,10634524.076916654,0.0 
 02/28  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/01  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/01  02:00:00,12708423.644994013,12708423.644994013,0.0 
 03/01  03:00:00,13158423.644994015,13158423.644994013,0.0 
 03/01  04:00:00,13158423.644994015,13158423.644994013,0.0 
 03/01  05:00:00,13158423.644994015,13158423.644994013,0.0 
 03/01  06:00:00,13970526.588477327,13970526.588477327,0.0 
 03/01  07:00:00,23114058.086963685,23114058.086963685,938935.725276819 
 03/01  08:00:00,28425059.482980789,28425059.48298078,0.0 
 03/01  09:00:00,31120954.42337369,31120954.42337369,0.0 
 03/01  10:00:00,29847737.470309438,29847737.470309434,0.0 
 03/01  11:00:00,29577405.771773679,29577405.771773679,0.0 
 03/01  12:00:00,30166722.68253263,30166722.682532636,0.0 
 03/01  13:00:00,27748323.184479935,27748323.184479935,0.0 
 03/01  14:00:00,31260721.349957888,31260721.349957888,0.0 
 03/01  15:00:00,31649274.68387451,31649274.68387451,0.0 
 03/01  16:00:00,31896659.75514034,31896659.755140347,0.0 
 03/01  17:00:00,31878229.420232867,31878229.420232867,0.0 
 03/01  18:00:00,22140900.35747996,22140900.35747996,0.0 
 03/01  19:00:00,19025645.922426855,19025645.92242685,0.0 
 03/01  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/01  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/01  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/01  23:00:00,10859524.076916654,10859524.076916654,0.0 
 03/01  24:00:00,11130881.415921547,11130881.415921547,0.0 
 03/02  01:00:00,13158423.644994015,13158423.644994013,0.0 
 03/02  02:00:00,13158423.644994015,13158423.644994013,0.0 
 03/02  03:00:00,13158423.644994015,13158423.644994013,0.0 
 03/02  04:00:00,13158423.644994015,13158423.644994013,0.0 
 03/02  05:00:00,13158423.644994015,13158423.644994013,0.0 
 03/02  06:00:00,13970526.588477327,13970526.588477327,0.0 
 03/02  07:00:00,23173866.743237586,23173866.743237586,1038722.1794217182 
 03/02  08:00:00,28348812.32977608,28348812.329776084,0.0 
 03/02  09:00:00,31320187.442131849,31320187.442131845,0.0 
 03/02  10:00:00,29746162.23040519,29746162.23040519,0.0 
 03/02  11:00:00,29799501.94566706,29799501.94566706,0.0 
 03/02  12:00:00,30662144.246067298,30662144.2460673,0.0 
 03/02  13:00:00,28344530.830537604,28344530.830537604,0.0 
 03/02  14:00:00,31720146.301560187,31720146.301560187,0.0 
 03/02  15:00:00,31899223.111346749,31899223.111346749,0.0 
 03/02  16:00:00,32089811.580172276,32089811.580172276,0.0 
 03/02  17:00:00,32340439.308195667,32340439.308195667,0.0 
 03/02  18:00:00,22293562.02299028,22293562.022990277,0.0 
 03/02  19:00:00,18778782.325160523,18778782.325160523,0.0 
 03/02  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/02  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/02  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/02  23:00:00,10634524.076916654,10634524.076916654,0.0 
 03/02  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/03  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/03  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/03  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/03  04:00:00,12258423.644994013,12258423.644994013,0.0 
